Signal Id,SignalGrowth,Trades,ProfitTrades%,ProfitTrades,LossTrades%,LossTrades,WinRate,BestTrades,WorstTrades,GrossProfit,GrossLoss,SharpeRatio,RecoveryFactor,ProfitFactor,ExpectedPayoff,MonthlyGrowth,AlgoTrading
1725774,221.91,329,68.69300912,226,31.30699088,103,45.57522124,230.56,-85.26,3922.42,-1429.43,0.23,7.9,2.74,7.58,3.37,0
1933685,7.82,25,92,23,8,2,8.695652174,2.21,-1.16,15.67,-1.65,0.89,12.09,9.5,0.56,7.82,100
1823235,26.45,224,54.01785714,121,45.98214286,103,85.12396694,0.78,-0.4,22.57,-17.28,0.17,1.55,1.31,0.02,9.71,100
1678271,-13.84,174,81.03448276,141,18.96551724,33,23.40425532,34.35,-50.5,646.15,-659.99,0.03,-0.06,0.98,-0.08,-29.35,98
1936754,24.9,1381,67.70456191,935,32.29543809,446,47.70053476,5546,-4079.1,142252.65,-62582.82,0.13,7.78,2.27,57.69,3.02,56
1916865,30.03,364,66.75824176,243,33.24175824,121,49.79423868,257.55,-297.45,6037.85,-3304.78,0.08,1.32,1.83,7.51,20.32,89
1819423,18.25,145,53.10344828,77,46.89655172,68,88.31168831,0.71,-0.58,16.56,-12.91,0.17,0.81,1.28,0.03,11.56,100
1936994,26.52,17,94.11764706,16,5.882352941,1,6.25,22.8,-0.15,177.42,-0.15,1.51,1181.8,1182.8,10.43,26.52,0
1938250,3.22,66,78.78787879,52,21.21212121,14,26.92307692,40.54,-32.83,228.19,-136.75,0.17,1.64,1.67,1.39,3.22,96
1841403,375.61,2698,69.68124537,1880,30.31875463,818,43.5106383,1064.36,-788.94,30216.44,-23370.58,0.06,1.15,1.29,2.54,20.06,94
1933455,1.67,13,61.53846154,8,38.46153846,5,62.5,34.36,-81.86,99.17,-129.53,-0.02,-0.32,0.77,-2.34,1.67,84
1921431,21.65,11,63.63636364,7,36.36363636,4,57.14285714,18.22,-0.08,20.34,-0.5,0.35,94.48,40.68,1.8,21.65,63
1943312,9.81,231,69.6969697,161,30.3030303,70,43.47826087,2015.36,-209.28,14676.72,-4982.84,0.2,4.52,2.95,41.96,9.81,0
993292,14.07,4268,71.27460169,3042,28.72539831,1226,40.30243261,865.99,-379.7,21068.51,-21137.13,-0.01,-0.03,1,-0.02,-1.08,99
1862671,21.66,1330,80.45112782,1070,19.54887218,260,24.29906542,78.16,-231.69,3620.46,-3063.37,-0.03,0.75,1.18,0.42,5.98,4
1937211,19.53,18,72.22222222,13,27.77777778,5,38.46153846,291.49,-390.13,1407.35,-880.04,0.24,1.01,1.6,29.3,19.53,0
1859226,1.83,830,50,415,50,415,100,649.35,-1002.33,22788.01,-24114.09,-0.06,-0.53,0.95,-1.6,-17.35,0
1942009,4.56,169,73.37278107,124,26.62721893,45,36.29032258,169.28,-41.37,903.66,-447.24,0.12,4.33,2.02,2.7,4.56,98
1865527,263.65,9535,60.31463031,5751,39.68536969,3784,65.79725265,1028.28,-310.57,40169.94,-24903.6,0.08,14.06,1.61,1.6,48.7,99
1935934,21.44,19,52.63157895,10,47.36842105,9,90,7.61,-5.77,33.72,-26,0.16,0.82,1.3,0.41,21.44,0
1824847,573.45,2600,99.15384615,2578,0.846153846,22,0.853374709,5157.82,-21.6,71639.22,-101.38,0.18,2034.64,706.64,27.51,60.8,99
1843913,230.22,824,78.6407767,648,21.3592233,176,27.16049383,119.04,-75.12,2734.14,-1425.12,0.13,5.37,1.92,1.59,26.42,99
1912994,39.04,66,75.75757576,50,24.24242424,16,32,3.47,-1.95,14.32,-6.98,0.21,2.35,2.05,0.11,27.83,0
,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,,,,
1147378,-4.98,3001,70.70976341,2122,29.29023659,879,41.42318567,18.85,-42.06,1894.66,-1719.1,0.08,1.45,1.1,0.06,-6.3,98
1834025,48.95,1931,66.13153806,1277,33.86846194,654,51.2137823,5942.88,-7137,245483.67,-204237.5,0.03,1.67,1.2,21.36,7.69,94
1838846,101.34,2545,80.47151277,2048,19.52848723,497,24.26757813,4220,-527,43737.28,-17171.65,0.08,9.07,2.55,10.44,66.46,99
1928909,12.14,18,66.66666667,12,33.33333333,6,50,5.79,-3.17,21.21,-9.07,0.4,3.6,2.34,0.67,12.14,100
1941135,39.95,1620,98.64197531,1598,1.358024691,22,1.376720901,0.61,-0.49,404.39,-6.85,2.68,290.18,59.04,0.25,39.95,99
1920950,8.28,230,65.65217391,151,34.34782609,79,52.31788079,43.4,-35.86,400.14,-386.11,0.08,0.14,1.04,0.06,5.3,36
1866373,3.11,177,81.3559322,144,18.6440678,33,22.91666667,205.21,-489,3866.92,-3518.46,0.03,0.12,1.1,1.97,-6.48,100
1872613,36.04,78,51.28205128,40,48.71794872,38,95,2.22,-1.91,39.29,-32.06,0.18,0.97,1.23,0.09,0.7,0
1922587,1.82,18,72.22222222,13,27.77777778,5,38.46153846,4.68,-2.89,24.29,-6.08,0.52,3.25,4,1.01,1.82,100
1864324,257.37,159,75.47169811,120,24.52830189,39,32.5,420.48,-120.54,3980.65,-864.79,0.25,6.8,4.6,19.6,-38.6,0
1263613,-6.42,5352,67.82511211,3630,32.17488789,1722,47.43801653,43.89,-397.94,8851.77,-8939.55,-0.02,-0.13,0.99,-0.02,-7.65,98
1897532,449.68,406,98.02955665,398,1.97044335,8,2.010050251,17.1,-65,1438.45,-210.45,0.71,5.84,6.84,3.02,88.93,0
1917344,327.01,308,65.25974026,201,34.74025974,107,53.23383085,59.67,-11.73,728.02,-242.96,0.35,3,3,1.57,64.51,100
1073310,229.58,1044,73.94636015,772,26.05363985,272,35.23316062,5650,-7666.2,274575.06,-128335.5,0.18,12.94,2.14,140.08,11.93,60
1895536,-71.96,101,74.25742574,75,25.74257426,26,34.66666667,70.17,-47.6,631.39,-596.67,0.15,0.06,1.06,0.34,-71.12,0
1636995,112.54,214,98.59813084,211,1.401869159,3,1.421800948,43.89,-0.53,1902.74,-16.71,1.44,1545.93,113.87,8.81,1.5,0
1648274,73.64,632,63.76582278,403,36.23417722,229,56.82382134,1763.6,-1945.13,83246.09,-80286.67,0.04,0.24,1.04,4.68,38.44,0
1774150,6.58,393,83.4605598,328,16.5394402,65,19.81707317,1137.92,-6558.9,73438.08,-77826.36,0,-0.08,0.94,-11.17,-28.24,0
1889975,85.52,3312,74.72826087,2475,25.27173913,837,33.81818182,327,-1188,55769.66,-41817.89,0,1.81,1.33,4.21,8.32,0
1620020,440.57,3297,99.36305732,3276,0.636942675,21,0.641025641,361.53,-14.04,13262.92,-36.37,0.23,693.22,364.67,4.01,28.37,99
1915982,3145.9,715,71.60839161,512,28.39160839,203,39.6484375,478.75,-349,9416.22,-4669.96,0.19,2.01,2.02,6.64,,0
,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,,,,
1940140,1.29,233,90.12875536,210,9.871244635,23,10.95238095,17.31,-9.4,205.74,-76.26,0.23,4.02,2.7,0.56,1.29,99
1787401,128.27,548,76.82481752,421,23.17518248,127,30.16627078,5.57,-5.37,96.9,-56.63,0.12,3.15,1.71,0.07,6.3,99
1920783,23.96,298,66.77852349,199,33.22147651,99,49.74874372,8.58,-23.31,309.04,-261.12,0.07,0.55,1.18,0.16,19.77,0
1910776,91.56,82,91.46341463,75,8.536585366,7,9.333333333,15.1,-5.42,345.46,-24.09,0.69,53.83,14.34,3.92,446.48,0
1862135,-72.49,2518,47.14058777,1187,52.85941223,1331,112.1314238,17.24,-7.35,2319.19,-2322.08,0.02,-0.01,1,0,-85.86,99
1942652,83.83,20,85,17,15,3,17.64705882,11.7,-3.51,32.78,-10.53,0.31,2.11,3.11,1.11,83.83,10
1943380,7.83,21,76.19047619,16,23.80952381,5,31.25,81.15,-129.01,1077,-294.29,0.65,4.31,3.66,37.27,7.83,100
1759015,5.25,3232,67.04826733,2167,32.95173267,1065,49.14628519,800.97,-464.81,19843.96,-18919.02,0.01,0.11,1.05,0.29,5.23,96
1928381,3.95,8,87.5,7,12.5,1,14.28571429,6.87,-0.03,19.94,-0.24,1.14,197,83.08,2.46,3.95,100
,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,,,,
1942347,14.19,36,80.55555556,29,19.44444444,7,24.13793103,23.58,-21.42,100.38,-44.17,0.3,2.62,2.27,1.56,14.19,55
1910976,4.96,12,100,12,0,0,0,11.12,0,50.09,-0.64,1.92,247.25,78.27,4.17,3.91,0
1939658,3.27,44,86.36363636,38,13.63636364,6,15.78947368,1749.98,-141.92,16060.21,-548.89,1.02,36.07,29.26,352.53,3.27,0
1914380,16.98,96,73.95833333,71,26.04166667,25,35.21126761,9.1,-6.96,168.21,-56.15,0.48,10.33,3,1.17,196.24,0
1511989,203.08,992,65.625,651,34.375,341,52.38095238,1403051.67,-2618763.81,27729053.39,-21561996.92,0.06,0.49,1.29,,13.96,0
1808642,-100,588,61.73469388,363,38.26530612,225,61.98347107,295.8,-1003.6,9186.42,-5731.97,0.27,1.49,1.6,5.87,-100,23
1838479,33.5,1189,71.57275021,851,28.42724979,338,39.71797885,9187.5,-18312.5,723331.07,-326717.04,0.21,3.38,2.21,333.57,4.07,0
1884698,24.93,202,80.1980198,162,19.8019802,40,24.69135802,22.2,-50,921.32,-675.26,0.21,3.22,1.36,1.22,5.77,97
1920953,0.56,326,75.15337423,245,24.84662577,81,33.06122449,1134.42,-2704.8,9711.76,-10825.75,0,-0.16,0.9,-3.42,-0.63,70
1942593,18.55,24,95.83333333,23,4.166666667,1,4.347826087,16.8,-4.32,122.9,-4.32,0.9,27.45,28.45,4.94,18.55,0
1939996,2.51,47,80.85106383,38,19.14893617,9,23.68421053,107.75,-92.85,607.05,-336.12,0.18,1.63,1.81,5.76,2.51,89
1940703,-22.71,26,53.84615385,14,46.15384615,12,85.71428571,5.36,-27.82,17,-130.72,-0.45,-0.87,0.13,-4.37,-22.71,88
1915433,-7.46,280,83.57142857,234,16.42857143,46,19.65811966,53.07,-15.63,3481.7,-460,0.65,22.09,7.57,10.79,87.38,100
1943443,51.94,199,41.20603015,82,58.79396985,117,142.6829268,312.08,-158.54,3674.79,-3155.38,0.07,1.44,1.16,2.61,51.94,0
1943474,-17.73,98,67.34693878,66,32.65306122,32,48.48484848,75.21,-871.63,793.7,-1774.91,-0.1,-0.75,0.45,-10.01,-17.73,92
1943615,-2.9,57,64.9122807,37,35.0877193,20,54.05405405,16.65,-29.08,78.72,-94.66,-0.03,-0.23,0.83,-0.28,-2.9,100
1942006,0.58,27,37.03703704,10,62.96296296,17,170,5.58,-3.71,40.61,-37.09,0.07,0.2,1.09,0.13,0.58,81
1885163,-0.46,143,62.23776224,89,37.76223776,54,60.6741573,32.64,-29.83,445.28,-449.88,0,-0.03,0.99,-0.03,-7.61,100
1934700,2.28,339,66.37168142,225,33.62831858,114,50.66666667,159.65,-156.02,918.94,-804.82,0.02,0.71,1.14,0.34,2.28,72
1923440,0.18,83,61.44578313,51,38.55421687,32,62.74509804,6.72,-3.2,81.38,-76.02,0.07,0.16,1.07,0.06,0.18,60
1831169,1.97,223,22.86995516,51,77.13004484,172,337.254902,170.58,-38.49,1281.87,-1278.77,0.03,0.01,1,0.01,2.52,0
1923470,-0.78,304,74.67105263,227,25.32894737,77,33.92070485,464.31,-363,3947.26,-4123.78,0,-0.1,0.96,-0.58,-0.78,90
1920757,0.16,10,30,3,70,7,233.3333333,14.4,-6.6,24.72,-21.6,0.05,0.31,1.14,0.31,0.16,100
1931575,8.46,74,60.81081081,45,39.18918919,29,64.44444444,36.06,-35.54,397.97,-308.64,0.12,1.64,1.29,1.21,8.46,81
1872131,-0.44,93,69.89247312,65,30.10752688,28,43.07692308,14.47,-18.48,170.99,-175.34,-0.01,-0.04,0.98,-0.05,-5.19,100
1901318,3.02,279,54.83870968,153,45.16129032,126,82.35294118,128,-97,6332,-6211,0.01,0.16,1.02,0.43,-9.79,92
1923868,0.1,38,86.84210526,33,13.15789474,5,15.15151515,72.58,-221.92,535.79,-511.03,0.01,0.06,1.05,0.65,0.1,100
1225560,-7.8,861,47.5029036,409,52.4970964,452,110.5134474,49.44,-59.94,2900.84,-2968.55,0.02,-0.19,0.98,-0.08,-7.45,0
1941151,-49.93,295,25.08474576,74,74.91525424,221,298.6486486,13.75,-4.51,140.91,-204.45,-0.05,-0.73,0.69,-0.22,-49.93,0
1815091,-0.59,34,23.52941176,8,76.47058824,26,325,19929.12,-10770.34,54850.59,-39686.56,0.19,0.73,1.38,446,-36.3,100
1276283,-1.62,408,38.23529412,156,61.76470588,252,161.5384615,613.49,-194.1,7714.16,-7755.55,0.01,-0.03,0.99,-0.1,-4.18,17
1914034,1.34,88,54.54545455,48,45.45454545,40,83.33333333,22.07,-30.28,271.17,-263.6,0.02,0.1,1.03,0.09,4.89,0
1795779,-4.79,30,33.33333333,10,66.66666667,20,200,9.49,-4.01,54.34,-59.13,-0.01,-0.21,0.92,-0.16,5.1,0
1914594,-0.85,40,50,20,50,20,100,72.76,-49.91,134.33,-218.89,-0.12,-1,0.61,-2.11,-0.45,52
1938747,-0.27,14,50,7,50,7,100,5.99,-5.83,20.47,-25.88,-0.1,-0.27,0.79,-0.39,-0.27,78
1931012,-0.9,16,37.5,6,62.5,10,166.6666667,19.7,-20.72,60.41,-66.1,-0.01,-0.1,0.91,-0.36,-0.9,0
1906572,-1.56,211,85.30805687,180,14.69194313,31,17.22222222,735.43,-919.58,3111.15,-4670.69,-0.06,-0.82,0.67,-7.39,-0.87,50
1937397,-6.85,37,75.67567568,28,24.32432432,9,32.14285714,8.57,-26.13,64.39,-98.66,-0.07,-0.45,0.65,-0.93,-6.85,100
1943524,-96.9,59,55.93220339,33,44.06779661,26,78.78787879,18.42,-100.64,174.56,-417.04,-0.15,-0.86,0.42,-4.11,-96.9,0
1911026,-3.62,27,29.62962963,8,70.37037037,19,237.5,8.85,-5.22,19.21,-37.31,-0.22,-0.93,0.51,-0.67,-1.92,33
1889511,-0.46,151,97.35099338,147,2.649006623,4,2.721088435,15.31,-114,307.68,-317.94,0,-0.04,0.97,-0.07,-8.83,65
1209005,4.14,3246,71.62661738,2325,28.37338262,921,39.61290323,256.65,-625.26,14137.11,-12635.84,0.05,0.62,1.12,0.46,8.86,97
1908126,-4.14,403,53.59801489,216,46.40198511,187,86.57407407,96.48,-126.55,1254.94,-1676.54,-0.07,-0.69,0.75,-1.05,3.53,0
1894487,-8.13,215,47.90697674,103,52.09302326,112,108.7378641,74,-84.8,1028.48,-1213.62,-0.05,-0.57,0.85,-0.86,-4.35,0
1914579,-1.74,24,50,12,50,12,100,15,-13.2,56.73,-60.22,-0.01,-0.07,0.94,-0.15,-4.43,100
1754490,23.71,258,63.56589147,164,36.43410853,94,57.31707317,1162.8,-550,14956.2,-12711.05,0.06,0.86,1.18,8.7,37.25,16
1815673,-2.18,390,38.20512821,149,61.79487179,241,161.7449664,17.54,-8.25,595.19,-638.79,0,-0.52,0.93,-0.11,-2.46,0
1834418,7.99,675,56.59259259,382,43.40740741,293,76.70157068,33.53,-34.89,1476.35,-1302.39,0.04,0.86,1.13,0.26,7.5,0
1846970,-16.8,156,57.69230769,90,42.30769231,66,73.33333333,332.11,-139.09,4401.68,-4720.34,0.02,-0.24,0.93,-2.04,-1.43,58
1918878,-2.31,151,94.70198675,143,5.298013245,8,5.594405594,9.85,-106.63,154.36,-386.14,-0.11,-0.67,0.4,-1.53,-2.6,79
1891668,3.23,33,81.81818182,27,18.18181818,6,22.22222222,30.72,-34.71,188.13,-155.81,0.07,0.44,1.21,0.98,0.52,100
1290661,-2.15,1297,59.36777178,770,40.63222822,527,68.44155844,590,-549,71591,-42421,0.12,5.43,1.69,22.49,3.35,97
1939791,-7.99,59,64.40677966,38,35.59322034,21,55.26315789,2164,-7563,27827,-31869,-0.02,-0.25,0.87,-68.51,-7.99,98
1941971,16.2,196,63.7755102,125,36.2244898,71,56.8,4.25,-2.77,163.85,-82.87,0.27,2.66,1.98,0.41,16.2,84
1902198,-5.57,42,47.61904762,20,52.38095238,22,110,21.35,-29.28,279.87,-330.04,-0.07,-0.51,0.85,-1.19,2.14,0
1902857,-3.21,197,68.52791878,135,31.47208122,62,45.92592593,2.83,-7.37,168,-172.63,0,-0.14,0.97,-0.02,5.34,100
1753341,1.11,174,90.8045977,158,9.195402299,16,10.12658228,14.28,-8.14,199.08,-88.21,0.4,6.46,2.26,0.64,-3.01,100
1645394,-2.27,946,66.38477801,628,33.61522199,318,50.63694268,766.42,-923.4,12573.61,-10652.33,0.03,0.35,1.18,2.03,1.1,97
1921069,-16.8,43,55.81395349,24,44.18604651,19,79.16666667,11.55,-46.9,91.44,-138.77,0.14,-0.58,0.66,-1.1,-16.8,100
1918707,-4.09,91,38.46153846,35,61.53846154,56,160,25,-26,323.79,-528.05,-0.22,-0.75,0.61,-2.24,-3.34,1
1883679,-3.24,474,80.16877637,380,19.83122363,94,24.73684211,6.27,-36.46,548.75,-613.65,-0.02,-0.36,0.89,-0.14,-2.63,12
1896789,-3.96,260,26.53846154,69,73.46153846,191,276.8115942,33,-4.65,362.34,-443.01,-0.05,-0.64,0.82,-0.31,-2.98,0
1874073,0.61,157,41.40127389,65,58.59872611,92,141.5384615,0.87,-0.67,50.34,-49.73,0.01,0.06,1.01,0,-4.71,100
1934673,0.99,253,71.14624506,180,28.85375494,73,40.55555556,99.93,-382.63,948.52,-1572.07,-0.06,-0.5,0.6,-2.46,-5.72,68
1855305,-7.51,1085,62.67281106,680,37.32718894,405,59.55882353,5.23,-39.04,755.6,-854.92,-0.01,-0.55,0.88,-0.09,-4.08,100
1756783,2.01,402,70.14925373,282,29.85074627,120,42.55319149,20.52,-76.2,1030.71,-951.24,0.04,0.2,1.08,0.2,12.1,100
1925648,-20.66,26,73.07692308,19,26.92307692,7,36.84210526,16.02,-189.58,65.24,-274.06,-0.19,-0.89,0.24,-8.03,-20.66,100
1939855,-0.71,89,55.05617978,49,44.94382022,40,81.63265306,2040.38,-1197.89,16827.54,-17544.83,-0.01,-0.09,0.96,-8.06,-0.71,70
591005,-4.58,4003,62.80289783,2514,37.19710217,1489,59.2283214,124.76,-180.96,8560.16,-8611.43,0,-0.09,0.99,-0.01,-5.97,99
1844003,-7.94,1945,71.51670951,1391,28.48329049,554,39.82746226,136.82,-415.47,17111.45,-19941.16,-0.03,-0.56,0.86,-1.45,-10.23,100
1929863,11.72,164,55.48780488,91,44.51219512,73,80.21978022,32.61,-9.75,134.25,-118.02,0.04,0.57,1.14,0.1,11.72,0
1353570,-1.21,190,41.57894737,79,58.42105263,111,140.5063291,44421.85,-13020.28,438654.08,-431559.52,-0.09,0.07,1.02,37.34,-5.04,0
1896808,-4.68,762,56.2992126,429,43.7007874,333,77.62237762,176.8,-175,7910.52,-8378.75,-0.02,-0.5,0.94,-0.61,-2.89,0
1873368,0.29,1884,71.39065817,1345,28.60934183,539,40.07434944,82.8,-217.16,4789.16,-5308.7,0.01,-0.2,0.9,-0.28,13.1,99
1878986,-5.24,56,30.35714286,17,69.64285714,39,229.4117647,7.09,-2.94,52.27,-61.73,-0.06,-0.44,0.85,-0.17,-9.34,100
1936737,-12.43,151,68.21192053,103,31.78807947,48,46.60194175,20.07,-48.44,351.58,-475.98,-0.09,-0.64,0.74,-0.82,-12.43,100
1765154,-3.1,61,32.78688525,20,67.21311475,41,205,79.32,-42.88,1009.11,-1314.53,-0.1,-0.63,0.77,-5.01,-1.67,96
1812551,-3.87,1000,52.7,527,47.3,473,89.75332068,4440.06,-2718.17,104651.27,-87127.13,0.1,2.42,1.2,17.52,-5.09,99
1736074,-1.4,594,58.58585859,348,41.41414141,246,70.68965517,530.17,-997.11,6932.19,-7977.38,-0.02,-0.38,0.87,-1.76,-3.97,0
1935486,20.22,62,62.90322581,39,37.09677419,23,58.97435897,12.49,-9.12,100.34,-59.9,0.17,1.76,1.68,0.65,20.22,0
1914321,-0.86,87,43.67816092,38,56.32183908,49,128.9473684,6.35,-7.04,55.15,-70.78,-0.08,-0.59,0.78,-0.18,0.99,56
1927630,-10.99,644,40.52795031,261,59.47204969,383,146.743295,463.15,-558.57,14503.12,-25505.56,-0.17,-0.83,0.57,-17.08,-10.99,88
1594078,262.71,1993,76.86904165,1532,23.13095835,461,30.09138381,52.27,-57.93,8244.43,-4229.13,0.23,4.8,1.95,2.01,9.99,0
1918057,-15.41,545,70.64220183,385,29.35779817,160,41.55844156,42.74,-44.55,971.39,-1125.91,-0.01,-0.51,0.86,-0.28,-24.76,99
1520314,21.15,526,79.46768061,418,20.53231939,108,25.83732057,46.11,-252.85,1702.52,-1501.63,0.04,0.34,1.13,0.38,11.08,96
1871334,81.53,861,98.02555168,844,1.974448316,17,2.014218009,7.5,-59.92,511.28,-102.87,0.28,6.24,4.97,0.47,3.86,99
1734425,119.08,628,70.22292994,441,29.77707006,187,42.40362812,178.04,-87.83,4425.92,-1544.31,0.27,15.8,2.87,4.59,24.44,99
1899882,6.56,3346,82.60609683,2764,17.39390317,582,21.05643994,13.17,-34.35,1340.51,-1318.55,0.01,0.1,1.02,0.01,-7.56,80
727871,365.41,1507,83.87524884,1264,16.12475116,243,19.22468354,128.31,-51.41,5659.29,-2038.25,0.37,24.63,2.78,2.4,2.49,61
1879696,4.94,355,71.83098592,255,28.16901408,100,39.21568627,9.15,-11.79,341.25,-242.52,0.11,1.07,1.41,0.28,1.78,100
1923661,11.48,181,75.69060773,137,24.30939227,44,32.11678832,13.9,-7,222.57,-107.77,0.22,8.45,2.07,0.63,11.48,94
1816302,49.26,3961,93.15829336,3690,6.84170664,271,7.344173442,3233.86,-1059.56,19979.43,-12635.32,0.03,2.42,1.58,1.85,7.7,99
1936247,52.83,101,71.28712871,72,28.71287129,29,40.27777778,35.22,-35.32,694.2,-361.62,0.26,2.49,1.92,3.29,52.83,0
1532145,28.54,2331,71.98627199,1678,28.01372801,653,38.91537545,10.52,-60.61,1791.2,-1828.24,0.03,-0.1,0.98,-0.02,-17.01,100
1928504,14.78,93,81.72043011,76,18.27956989,17,22.36842105,42.97,-11.67,240.45,-92.62,0.26,5.17,2.6,1.59,14.78,100
1867001,63.58,39,79.48717949,31,20.51282051,8,25.80645161,108.96,-28.47,842.94,-151.09,0.49,7.55,5.58,17.74,32.64,53
,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,,,,
1880595,5.01,63,46.03174603,29,53.96825397,34,117.2413793,83.48,-38.96,352.35,-307.75,0.07,0.42,1.14,0.71,8.59,69
1935397,87.05,326,78.2208589,255,21.7791411,71,27.84313725,23.38,-10.8,384.66,-211.34,0.16,6.58,1.82,0.53,87.05,100
1734963,3.88,149,72.48322148,108,27.51677852,41,37.96296296,176.49,-95.76,1066.28,-608.95,0.14,1.79,1.75,3.07,0.5,59
1925730,10.74,87,72.4137931,63,27.5862069,24,38.0952381,25.55,-9.02,109.55,-73.56,0.11,1.17,1.49,0.41,10.74,97
1927887,14.01,300,53,159,47,141,88.67924528,64.63,-66.01,2089.47,-1672.03,0.08,3.49,1.25,1.39,11.71,100
1923798,9.15,114,64.03508772,73,35.96491228,41,56.16438356,26.73,-22.28,259.39,-181.14,0.13,2,1.43,0.69,9.15,0
1921215,7.24,134,41.79104478,56,58.20895522,78,139.2857143,19.09,-15.57,282.69,-241.88,0.06,0.99,1.17,0.3,5.85,0
1618431,106.79,1679,38.951757,654,61.048243,1025,156.7278287,29763.25,-11812.5,1213163.36,-772785.08,0.09,6.91,1.57,262.29,20.74,58
1892973,27.86,52,78.84615385,41,21.15384615,11,26.82926829,19.92,-14.74,357.24,-62.73,0.8,11.78,5.69,5.66,3.17,90
1867609,36.12,353,79.32011331,280,20.67988669,73,26.07142857,882.79,-1400.68,23543.02,-20020.32,0.05,0.54,1.18,9.98,30.38,95
1917362,-2.42,245,57.14285714,140,42.85714286,105,75,4.5,-7.86,227.44,-218.87,0.06,0.05,1.04,0.03,-20.84,100
1829726,61.45,88,55.68181818,49,44.31818182,39,79.59183673,5.23,-1.88,35.24,-22.88,0.19,1.71,1.54,0.14,5.59,100
1826169,6.47,1572,60.05089059,944,39.94910941,628,66.52542373,155,-129.96,10841.08,-10795.18,0.01,0.03,1,0.03,17.41,97
1939956,57.89,416,83.17307692,346,16.82692308,70,20.23121387,49.8,-42.88,1460.38,-467.19,0.31,13.22,3.13,2.39,46.35,94
1827882,126.99,2595,82.73603083,2147,17.26396917,448,20.8663251,161.28,-10.85,782.77,-328.7,0.04,41.85,2.38,0.17,36.33,99
1860405,25.91,1790,46.75977654,837,53.24022346,953,113.8590203,27.84,-117.64,1146.78,-1021.53,0.03,0.68,1.12,0.07,-34.9,97
1899164,11.67,243,69.13580247,168,30.86419753,75,44.64285714,837.69,-291.27,11943.27,-4792.42,0.24,8.96,2.49,29.43,7.13,98
1777455,16.76,352,94.31818182,332,5.681818182,20,6.024096386,18.89,-61.53,1082.6,-830.8,0.07,1.48,1.3,0.72,-6.88,100
1847291,4.13,962,85.96673597,827,14.03326403,135,16.32406288,61,-118.36,1995.68,-1587.79,0.07,0.84,1.26,0.42,0.56,96
1797190,2.13,390,52.56410256,205,47.43589744,185,90.24390244,64.16,-57.48,2774.39,-2560.16,0.05,0.73,1.08,0.55,-1.65,28
1751007,20.62,214,80.37383178,172,19.62616822,42,24.41860465,7.7,-4.86,260.62,-54.64,0.6,27.8,4.77,0.96,1.71,100
1868467,40.85,974,70.73921971,689,29.26078029,285,41.36429608,153.05,-105.97,3851.12,-2178.2,0.11,5.67,1.77,1.72,15.48,86
1915075,122.12,739,89.44519621,661,10.55480379,78,11.80030257,45.91,-15.77,1524.15,-279.72,0.39,47.19,5.45,1.68,5.76,85
1940895,40.66,226,51.32743363,116,48.67256637,110,94.82758621,70.87,-37.09,2694.07,-2112.66,0.13,2.05,1.28,2.57,-7.25,98
1642225,5.1,152,53.28947368,81,46.71052632,71,87.65432099,62.53,-54.3,885.51,-880.72,0.1,0.01,1.01,0.03,-0.46,73
1724315,67.2,8915,66.25911385,5907,33.74088615,3008,50.92263416,1067.52,-177.7,17874.89,-12330.82,0.03,3,1.45,0.62,3.99,0
1745317,8.13,449,65.25612472,293,34.74387528,156,53.24232082,2.92,-6.63,169.67,-153.42,0.12,0.48,1.11,0.04,0.31,100
1808950,4.02,1638,56.8986569,932,43.1013431,706,75.75107296,171.12,-211.14,12012.8,-11704.39,0.01,0.22,1.03,0.19,-0.44,99
,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,,,,
1927013,17.37,77,64.93506494,50,35.06493506,27,54,13.02,-15.42,215.18,-128.59,0.23,2.37,1.67,1.12,17.37,100
1907082,5.15,24,79.16666667,19,20.83333333,5,26.31578947,22.28,-27.23,129.41,-54.91,0.31,2.06,2.36,3.1,4.3,92
1919476,6.44,78,75.64102564,59,24.35897436,19,32.20338983,17.34,-30.4,247.27,-118.41,0.27,4.02,2.09,1.65,6.44,93
1939509,59.79,668,77.99401198,521,22.00598802,147,28.21497121,15.2,-19.16,1953.11,-518.05,0.56,10.36,3.77,2.15,27.37,93
1883458,25.76,433,71.36258661,309,28.63741339,124,40.12944984,70.01,-9.91,1570.9,-284.84,0.36,43.7,5.52,2.97,10.9,100
1915298,5.76,19,73.68421053,14,26.31578947,5,35.71428571,31.5,-12.17,82.96,-25.36,0.37,4.2,3.27,3.03,5.51,100
1914153,1.42,171,29.23976608,50,70.76023392,121,242,299.3,-218.7,4058,-3882.9,0.03,0.13,1.05,1.02,-9.66,92
1924828,52.41,65,89.23076923,58,10.76923077,7,12.06896552,4.69,-7.7,84.59,-23.18,0.54,5.89,3.65,0.94,52.41,0
1913721,45.91,65,76.92307692,50,23.07692308,15,30,46.3,-116.6,379.23,-167.23,0.22,1.82,2.27,3.26,35.99,0
